date_time,data_set,loss_func,rnd_seed_input,rnd_search_iter,rnd_search_iter_no,beta,eta,epochs,patience,early_stop_delay,batch_size,learning_rate,lambda_mod,n_layers,n_units,prob_drop,epoch_stopped_on,loss_mse_train,loss_rmse_train,loss_mae_train,loss_rmsle_train,r2_train,loss_mse_val,loss_rmse_val,loss_mae_val,loss_rmsle_val,r2_val,r2_val_avg,r2_train_2_avg,r2_train_3_avg,date_time_seed,model_checkpoint_name,r2_test,r2_test_avg,loss_mae_test,loss_rmse_test,loss_rmsle_test,weibull_loss,prob_drop_true,mse,rmse,rmsle,weibull_mse,weibull_rmse,weibull_rmsle,weibull_only_mse,weibull_only_rmse,weibull_only_rmsle
2021_04_05_16:37:07,ims,weibull_rmsle,3405377,3000,3,2.0,63.89398092270162,2000,50,0,512,0.01,2.263291217324208,4,16,0.5,3,0.065673433492581,0.2491016983985901,0.2101941108703613,0.1738019436597824,0.2530950643476125,0.0605566278100013,0.2460825890302658,0.2101941108703613,0.1725123077630996,0.2469344728606956,0.2516954443225825,0.4953248884049226,0.2378066557731553,2021_04_05_16:37:07_3405377,2021_04_05_16:37:07_weibull_rmsle_3405377.pt,0.636645625671757,0.6468989550614317,0.12748116254806519,0.17093448340892792,0.12724320590496063,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_12:39:08,ims,weibull_mse,88656,3000,7,2.0,63.89398092270162,2000,50,0,64,0.001,0.4922167433710374,7,128,0.1,2,0.0604762578464072,0.2358528524637222,0.1962961554527282,0.1651314347982406,0.3304327033499199,0.0574447177350521,0.2396763116121292,0.1962961554527282,0.1670439094305038,0.2856332366108456,0.2912996353533584,0.6894427916947259,0.3192308643048536,2021_04_05_12:39:08_88656,2021_04_05_12:39:08_weibull_mse_88656.pt,0.6364747550507396,0.647321184736876,0.14076511561870575,0.17097468674182892,0.12413141131401062,1,1,0,0,0,1,0,0,0,0,0
2021_04_05_12:42:00,ims,mse,2031227,3000,8,2.0,63.89398092270162,2000,50,0,128,0.0001,0.7561420729724506,7,256,0.4,20,0.0564289118066943,0.2364132553339004,0.1962904036045074,0.1636779904365539,0.3272470355921673,0.0549042373895645,0.2343165427446365,0.1962904036045074,0.1622820645570755,0.3172260412448966,0.3263063045158212,0.7512749807448189,0.3355543495064014,2021_04_05_12:42:00_2031227,2021_04_05_12:42:00_mse_2031227.pt,0.6364685293265939,0.6541408996105562,0.13795310258865356,0.17097614705562592,0.12330743670463562,0,1,1,0,0,0,0,0,0,0,0
2021_04_05_13:31:12,ims,weibull_mse,7286648,3000,0,2.0,63.89398092270162,2000,50,0,64,0.01,1.9055848469506804,5,64,0.4,1,0.0659051254715608,0.2476141303777694,0.2090435773134231,0.1702385544776916,0.2619889391163627,0.0550572611391544,0.2346428632736206,0.2090435773134231,0.164878249168396,0.3153230192237598,0.342026910561835,0.5948611737824445,0.2290461270632512,2021_04_05_13:31:12_7286648,2021_04_05_13:31:12_weibull_mse_7286648.pt,0.6363617846737929,0.6618225203421533,0.12958943843841553,0.17100125551223755,0.12583793699741364,1,1,0,0,0,1,0,0,0,0,0
2021_04_05_14:20:05,ims,weibull_rmse,4082166,3000,8,2.0,63.89398092270162,2000,50,0,64,0.001,0.7570195500618996,6,32,0.1,2,0.0635851866525152,0.2416875660419464,0.2027403861284256,0.1690964698791504,0.2968944528482393,0.0559206418693065,0.2364754825830459,0.2027403861284256,0.166185051202774,0.3045862729665777,0.3168892828476385,0.6026633798610554,0.2819044710514445,2021_04_05_14:20:05_4082166,2021_04_05_14:20:05_weibull_rmse_4082166.pt,0.6361549806064519,0.6497870164233039,0.12076073884963989,0.17104986310005188,0.12753233313560486,1,1,0,0,0,0,1,0,0,0,0
2021_04_05_15:13:00,ims,rmsle,8462708,3000,17,2.0,63.89398092270162,2000,50,0,32,0.001,2.63923583401831,4,16,0.25,3,0.0631252957190749,0.2434459626674652,0.2042000442743301,0.1684639006853103,0.2866263515184193,0.0568785145878791,0.2384921908378601,0.2042000442743301,0.1657117158174514,0.2926744549407114,0.2955417747665884,0.6429693087834685,0.2550944891810013,2021_04_05_15:13:00_8462708,2021_04_05_15:13:00_rmsle_8462708.pt,0.6357119657551357,0.6419763746915437,0.1439979076385498,0.1711539626121521,0.1238810271024704,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:22:13,ims,weibull_rmsle,9933241,3000,2,2.0,63.89398092270162,2000,50,0,128,0.0001,1.7693331910102197,5,32,0.2,33,0.0612587045621255,0.2478124499320984,0.2075264006853103,0.1714376509189605,0.260806344690895,0.053757332265377,0.2318563014268875,0.2075264006853103,0.160814419388771,0.3314886220439601,0.3372502551200432,0.6535795158181502,0.2191083186489042,2021_04_05_14:22:13_9933241,2021_04_05_14:22:13_weibull_rmsle_9933241.pt,0.6355483880070578,0.6421560282967871,0.14226217567920685,0.17119237780570984,0.12466061115264893,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_13:50:44,ims,weibull_mse,6826157,3000,2,2.0,63.89398092270162,2000,50,0,512,0.001,2.1967379268311205,5,32,0.25,13,0.0610779965917269,0.2471503913402557,0.2066581696271896,0.1717719882726669,0.2647507650324777,0.0556262023746967,0.2358520925045013,0.2066581696271896,0.1639425158500671,0.3082478845491148,0.3147353449342465,0.6610089474146066,0.2308115160778264,2021_04_05_13:50:44_6826157,2021_04_05_13:50:44_weibull_mse_6826157.pt,0.6353665567259834,0.6430019765667951,0.1430937945842743,0.1712350845336914,0.12467525154352188,1,1,0,0,0,1,0,0,0,0,0
2021_04_05_12:43:23,ims,weibull_rmse,6956428,3000,13,2.0,63.89398092270162,2000,50,0,128,0.01,0.6103753360464682,6,64,0.25,1,0.0666430972131161,0.2465183585882187,0.2076417803764343,0.1710463166236877,0.2685064735999094,0.0542665943503379,0.2329519391059875,0.2076417803764343,0.1638539582490921,0.3251555179683043,0.3355130061389755,0.6323388484021246,0.2300941329482507,2021_04_05_12:43:23_6956428,2021_04_05_12:43:23_weibull_rmse_6956428.pt,0.635267487444935,0.6504159480853806,0.1310320794582367,0.1712583601474762,0.12646667659282684,1,1,0,0,0,0,1,0,0,0,0
2021_04_05_14:03:03,ims,weibull_mse,2555506,3000,4,2.0,63.89398092270162,2000,50,0,128,0.01,1.1792750256124842,3,16,0.2,1,0.0714903669110659,0.2489337027072906,0.2093434184789657,0.1734992712736129,0.2541021796034376,0.0558684282004833,0.2363650500774383,0.2093434184789657,0.1651094108819961,0.3052356115875043,0.3109867575148018,0.5499436577422001,0.2276084045739987,2021_04_05_14:03:03_2555506,2021_04_05_14:03:03_weibull_mse_2555506.pt,0.6344024718643093,0.6409051360746498,0.13754312694072723,0.1714613139629364,0.1258876770734787,1,1,0,0,0,1,0,0,0,0,0
2021_04_05_13:26:49,ims,rmse,8427378,3000,11,2.0,63.89398092270162,2000,50,0,512,0.1,0.0515916864703825,3,32,0.6,2,0.0698091735442479,0.2544316053390503,0.215187519788742,0.1759246587753296,0.2207906956605793,0.0529605597257614,0.2301316410303115,0.215187519788742,0.1638475209474563,0.3413970378891278,0.3731624072453666,0.4908769105775862,0.1878887026360965,2021_04_05_13:26:49_8427378,2021_04_05_13:26:49_rmse_8427378.pt,0.6342872011128262,0.6495612191204997,0.13445061445236206,0.17148834466934204,0.12646037340164185,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_14:50:52,ims,rmse,1566604,3000,8,2.0,63.89398092270162,2000,50,0,128,0.0001,2.6138598834557096,4,32,0.5,61,0.0613119390889488,0.2475177943706512,0.2080025374889373,0.1727442145347595,0.2625632668943337,0.0554922334849834,0.2355679124593734,0.2080025374889373,0.1648506820201873,0.3099138840414162,0.3168903063802271,0.5970502922829063,0.2333110788887031,2021_04_05_14:50:52_1566604,2021_04_05_14:50:52_rmse_1566604.pt,0.6342860325049696,0.642260774825486,0.13838447630405426,0.17148861289024353,0.12559907138347626,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_12:38:06,ims,rmse,9353278,3000,2,2.0,63.89398092270162,2000,50,0,64,0.01,0.4504153469629188,2,16,0.1,1,0.0679264024547908,0.2475480288267135,0.2070481777191162,0.1714500337839126,0.2623830454647509,0.0541392527520656,0.2326784580945968,0.2070481777191162,0.1583962589502334,0.326739167021212,0.3316155866868007,0.6923654768798619,0.2155381353763545,2021_04_05_12:38:06_9353278,2021_04_05_12:38:06_rmse_9353278.pt,0.6341984917024113,0.6405081875273926,0.1409147083759308,0.17150913178920746,0.12418951839208603,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_15:24:46,ims,weibull_rmse,8488508,3000,12,2.0,63.89398092270162,2000,50,0,32,0.0001,0.5949009884070983,4,64,0.6,27,0.0621724278385462,0.2483153343200683,0.2087524235248565,0.1729863137006759,0.2578033039431516,0.0560127384960651,0.2366701364517212,0.2087524235248565,0.1654849648475647,0.3034409918076757,0.3095791434034683,0.5868297933361298,0.2276807070712792,2021_04_05_15:24:46_8488508,2021_04_05_15:24:46_weibull_rmse_8488508.pt,0.6341262747781399,0.6426967500195828,0.1343480497598648,0.17152607440948486,0.12657974660396576,1,1,0,0,0,0,1,0,0,0,0
2021_04_05_16:20:11,ims,rmse,5820477,3000,8,2.0,63.89398092270162,2000,50,0,64,0.0001,2.865766279425978,4,64,0.6,34,0.0616362099090348,0.2478595525026321,0.2086153626441955,0.1727234274148941,0.2605253429150735,0.0564607568085193,0.2376147508621215,0.2086153626441955,0.1666373312473297,0.2978695362256663,0.3072609940337455,0.595957776766689,0.2247712919528653,2021_04_05_16:20:11_5820477,2021_04_05_16:20:11_rmse_5820477.pt,0.6339816499250004,0.644287228107419,0.1291579157114029,0.17155995965003967,0.12748147547245026,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_14:54:56,ims,weibull_rmse,7441800,3000,4,2.0,63.89398092270162,2000,50,0,512,0.0001,1.6394776964322737,7,128,0.5,87,0.0593161818881829,0.2460877001285553,0.2045836895704269,0.169284239411354,0.2710599743517035,0.0549244731664657,0.2343597412109375,0.2045836895704269,0.1622575521469116,0.3169743411858711,0.3245306958635436,0.7241906492778044,0.2467790533535339,2021_04_05_14:54:56_7441800,2021_04_05_14:54:56_weibull_rmse_7441800.pt,0.6337747825340352,0.6509094299869965,0.1437181681394577,0.17160843312740326,0.12376866489648819,1,1,0,0,0,0,1,0,0,0,0
2021_04_05_14:02:54,ims,mse,8589708,3000,10,2.0,63.89398092270162,2000,50,0,512,0.1,0.6765329289309627,3,16,0.4,2,0.0672381612161795,0.2532228529453277,0.2136282473802566,0.1754808574914932,0.2281768286211819,0.0517832040786743,0.2275592684745788,0.2136282473802566,0.1622028648853302,0.3560382651791296,0.3829246500781306,0.4781200478223522,0.2012376387623053,2021_04_05_14:02:54_8589708,2021_04_05_14:02:54_mse_8589708.pt,0.6336692955119629,0.6455517778003115,0.13803020119667053,0.17163315415382385,0.1255798041820526,0,1,1,0,0,0,0,0,0,0,0
2021_04_05_15:47:24,ims,weibull_rmsle,2114389,3000,3,2.0,63.89398092270162,2000,50,0,128,0.0001,0.5066818593912503,7,64,0.5,51,0.0630357153071411,0.2542243003845215,0.2136614322662353,0.1745312362909317,0.2220598883254482,0.0552881211042404,0.2351342886686325,0.2136614322662353,0.1616983115673065,0.3124521213711673,0.3132180245848741,0.6574359971374227,0.1687317075352272,2021_04_05_15:47:24_2114389,2021_04_05_15:47:24_weibull_rmsle_2114389.pt,0.6334564437341343,0.6433049028072951,0.1449393332004547,0.17168299853801727,0.12445255368947983,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_16:30:56,ims,rmse,7106481,3000,2,2.0,63.89398092270162,2000,50,0,32,0.01,1.4246339754910484,6,256,0.0,27,0.0355415618510746,0.2323152720928192,0.1897160559892654,0.1522925645112991,0.3503679331761752,0.0467438995838165,0.2162034064531326,0.1897160559892654,0.149689644575119,0.4187056872598657,0.4369267985490807,0.5334009632895376,0.3655390914785763,2021_04_05_16:30:56_7106481,2021_04_05_16:30:56_rmse_7106481.pt,0.6333548682583741,0.671330503324155,0.14640717208385468,0.17170679569244385,0.12150676548480988,0,0,0,1,0,0,0,0,0,0,0
2021_04_05_15:38:41,ims,weibull_rmse,510875,3000,12,2.0,63.89398092270162,2000,50,0,32,0.001,2.7725442391048034,7,64,0.6,4,0.0668936137874574,0.24982351064682,0.211040511727333,0.1735463440418243,0.2487602951008783,0.0600760430097579,0.2451041638851165,0.211040511727333,0.1732683330774307,0.2529108231789292,0.267936363366912,0.5564645670493311,0.2213165340669229,2021_04_05_15:38:41_510875,2021_04_05_15:38:41_weibull_rmse_510875.pt,0.6332897403714471,0.6478119433890136,0.1297019124031067,0.17172203958034515,0.12739425897598267,1,1,0,0,0,0,1,0,0,0,0
2021_04_05_16:44:46,ims,rmsle,7106481,3000,3,2.0,63.89398092270162,2000,50,0,64,0.0001,2.6582789168476637,6,64,0.2,10,0.0614808218958585,0.2451241165399551,0.204612135887146,0.1700514107942581,0.2767574292048605,0.0536715313792228,0.2316711992025375,0.204612135887146,0.1595782190561294,0.3325555675400593,0.3422591487703009,0.698868792534054,0.2427186911028375,2021_04_05_16:44:46_7106481,2021_04_05_16:44:46_rmsle_7106481.pt,0.6330646299224212,0.6394863895184428,0.15110862255096436,0.1717747300863266,0.12265472114086151,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:23:58,ims,weibull_rmse,855562,3000,13,2.0,63.89398092270162,2000,50,0,128,0.01,0.1569684095936162,5,64,0.4,2,0.0513248673543847,0.2313912063837051,0.1951105445623397,0.1599530428647995,0.3555256861720934,0.0585608854889869,0.2419935911893844,0.1951105445623397,0.1701989918947219,0.2717529439607609,0.2883192364138854,0.6798115523989674,0.3258999807294457,2021_04_05_14:23:58_855562,2021_04_05_14:23:58_weibull_rmse_855562.pt,0.6324937330046357,0.6518646731619666,0.11999426782131195,0.17190831899642944,0.12639568746089935,1,1,0,0,0,0,1,0,0,0,0
2021_04_05_16:04:17,ims,weibull_rmsle,2998483,3000,4,2.0,63.89398092270162,2000,50,0,32,0.001,2.186100923603659,7,32,0.5,4,0.0671256275676744,0.2503436207771301,0.2125348150730133,0.1736556589603424,0.2456288784826505,0.0588373877108097,0.2425642162561416,0.2125348150730133,0.1709735095500946,0.2683144380146812,0.2769238453580577,0.5012248287146642,0.2215833062110964,2021_04_05_16:04:17_2998483,2021_04_05_16:04:17_weibull_rmsle_2998483.pt,0.6323713912783517,0.6469378020116868,0.12200085818767548,0.17193692922592163,0.12858986854553223,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_17:06:05,ims,rmse,6474908,3000,7,2.0,63.89398092270162,2000,50,0,128,0.001,1.8410766014414417,5,128,0.4,3,0.0636447542828732,0.2460880726575851,0.2055833339691162,0.170864999294281,0.2710577773192839,0.0535987690091133,0.2315141260623932,0.2055833339691162,0.160331442952156,0.3334604285850798,0.3400692822020186,0.6850961772839602,0.2354176753449166,2021_04_05_17:06:05_6474908,2021_04_05_17:06:05_rmse_6474908.pt,0.6322808680792477,0.6397005182269729,0.14799267053604126,0.1719581037759781,0.1240294799208641,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_15:30:11,ims,rmsle,1927145,3000,6,2.0,63.89398092270162,2000,50,0,32,0.001,2.3813872314585782,7,32,0.25,2,0.0652218557503806,0.2510938048362732,0.2108004987239837,0.1725626438856125,0.2411009475121367,0.0543102025985717,0.2330455332994461,0.2108004987239837,0.1604154407978058,0.324613236896862,0.326101906914979,0.6790888430367235,0.1885610378577031,2021_04_05_15:30:11_1927145,2021_04_05_15:30:11_rmsle_1927145.pt,0.6322372854175362,0.6433289130779751,0.14520373940467834,0.1719682812690735,0.12465980648994446,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_16:51:56,ims,weibull_rmse,3405377,3000,10,2.0,63.89398092270162,2000,50,0,256,0.1,0.5842901136102827,4,16,0.0,2,0.0695596512021689,0.2559815645217895,0.2169521600008011,0.1763868331909179,0.2112682237725675,0.0548487044870853,0.234198048710823,0.2169521600008011,0.1655497997999191,0.3179165518043502,0.3282693275514832,0.5446046003074805,0.1672210058006702,2021_04_05_16:51:56_3405377,2021_04_05_16:51:56_weibull_rmse_3405377.pt,0.6317732315066882,0.6423598802286535,0.12991176545619965,0.1720767468214035,0.1275475025177002,1,0,0,0,0,0,1,0,0,0,0
2021_04_05_13:25:02,ims,mse,7668597,3000,5,2.0,63.89398092270162,2000,50,0,128,0.0001,0.0485566892071275,5,16,0.0,35,0.0598318414955303,0.2442882508039474,0.2033700197935104,0.1712976694107055,0.2816814382328557,0.0552241913974285,0.2349983155727386,0.2033700197935104,0.1634344309568405,0.3132471311195515,0.322205162500739,0.6702979699713836,0.2581543654634607,2021_04_05_13:25:02_7668597,2021_04_05_13:25:02_mse_7668597.pt,0.6315646453259847,0.6384101980830373,0.14422380924224854,0.17212548851966858,0.12501339614391327,0,0,1,0,0,0,0,0,0,0,0
2021_04_05_15:08:53,ims,weibull_rmsle,7441800,3000,8,2.0,63.89398092270162,2000,50,0,32,0.0001,0.8176240446998317,4,64,0.6,28,0.0648279574630562,0.2538694441318512,0.2137418687343597,0.1748766452074051,0.2242302620015648,0.0549054183065891,0.2343190610408783,0.2137418687343597,0.1617002189159393,0.3172113483776071,0.3203289587089267,0.6196235418940257,0.1727742825954092,2021_04_05_15:08:53_7441800,2021_04_05_15:08:53_weibull_rmsle_7441800.pt,0.6312306259180747,0.6378892209500644,0.14201387763023376,0.17220348119735718,0.12553183734416962,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_16:49:39,ims,weibull_mse,3405377,3000,8,2.0,63.89398092270162,2000,50,0,512,0.01,1.2396591752310353,7,64,0.5,4,0.0627943322062492,0.2482934445142746,0.2064722180366516,0.1703974902629852,0.2579341144525249,0.0574572831392288,0.2397025227546692,0.2064722180366516,0.1668736040592193,0.2854769825742108,0.291311354436514,0.72208353601282,0.2166570705925659,2021_04_05_16:49:39_3405377,2021_04_05_16:49:39_weibull_mse_3405377.pt,0.6310817728892881,0.6380855866653476,0.14193664491176605,0.17223823070526123,0.12414167821407318,1,1,0,0,0,1,0,0,0,0,0
2021_04_05_12:13:49,ims,weibull_rmsle,8095234,3000,0,2.0,63.89398092270162,2000,50,0,128,0.001,1.290426485268274,5,256,0.1,2,0.0621418669049082,0.2543318569660187,0.2116848528385162,0.1729901432991027,0.2214016551703457,0.0536542981863021,0.2316340059041977,0.2116848528385162,0.1526205241680145,0.3327698814957376,0.353480140564836,0.7826058913463296,0.1646034042899752,2021_04_05_12:13:49_8095234,2021_04_05_12:13:49_weibull_rmsle_8095234.pt,0.6310682695439811,0.6394364610599499,0.1576627939939499,0.17224138975143433,0.11985740810632706,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_13:42:00,ims,weibull_rmsle,2389718,3000,6,2.0,63.89398092270162,2000,50,0,128,0.01,0.1883055067188361,7,64,0.25,1,0.0689870950862251,0.2367229461669922,0.1969058960676193,0.1669825613498687,0.3254834383542714,0.0615615807473659,0.2481161057949066,0.1969058960676193,0.1743076294660568,0.2344370592964213,0.242343124514664,0.5870230863297985,0.3432309802850354,2021_04_05_13:42:00_2389718,2021_04_05_13:42:00_weibull_rmsle_2389718.pt,0.6308484110408953,0.63891386273565,0.1286693513393402,0.17229270935058594,0.12643355131149292,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_17:27:20,ims,rmsle,2903090,3000,11,2.0,63.89398092270162,2000,50,0,64,0.001,0.8161595522930866,7,256,0.2,2,0.059715515051199,0.2339051663875579,0.1964972019195556,0.1623262166976928,0.3414456829172334,0.0548611171543598,0.2342245429754257,0.1964972019195556,0.1636875569820404,0.3177622205303182,0.3309763721622467,0.6368642677504908,0.3501593668858455,2021_04_05_17:27:20_2903090,2021_04_05_17:27:20_rmsle_2903090.pt,0.6302915237843312,0.6531168674940966,0.11545337736606598,0.1724226027727127,0.1267307847738266,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_15:20:20,ims,rmsle,4086577,3000,0,2.0,63.89398092270162,2000,50,0,256,0.0001,0.5437122432092741,3,16,0.5,147,0.0627044745046516,0.2503366768360138,0.2107147276401519,0.1735204756259918,0.2456708071747403,0.0557503923773765,0.2361152470111847,0.2107147276401519,0.1646133959293365,0.3067034539368992,0.3121947132292528,0.5977299931680254,0.2027217821100825,2021_04_05_15:20:20_4086577,2021_04_05_15:20:20_rmsle_4086577.pt,0.6302750278929721,0.6371169082504791,0.1362641602754593,0.17242646217346191,0.12669259309768677,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_17:10:53,ims,mse,2903090,3000,7,2.0,63.89398092270162,2000,50,0,512,0.01,2.6994605017764206,7,32,0.0,2,0.0666338292260964,0.2428519576787948,0.20228873193264,0.1696361899375915,0.2901032329986182,0.0641180500388145,0.2532154321670532,0.20228873193264,0.1766959428787231,0.20264563317521,0.2078217743947247,0.6251285298503046,0.2968114163442558,2021_04_05_17:10:53_2903090,2021_04_05_17:10:53_mse_2903090.pt,0.6302448423568086,0.6420940226196075,0.13634327054023743,0.17243348062038422,0.1257617324590683,0,0,1,0,0,0,0,0,0,0,0
2021_04_05_17:10:00,ims,rmsle,4635591,3000,7,2.0,63.89398092270162,2000,50,0,128,0.0001,1.9560909150544623,6,64,0.25,23,0.0604074764996767,0.2462699264287948,0.2059560418128967,0.1699092090129852,0.2699800696975782,0.0525528974831104,0.2292442172765731,0.2059560418128967,0.1578332334756851,0.3464666003171051,0.3530755048548992,0.7075568180369887,0.2289578519123907,2021_04_05_17:10:00_4635591,2021_04_05_17:10:00_rmsle_4635591.pt,0.6290532858928564,0.6361309010830816,0.15141847729682922,0.1727111041545868,0.12343783676624298,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:28:32,ims,mse,9933241,3000,4,2.0,63.89398092270162,2000,50,0,128,0.001,2.6436604935912777,5,64,0.5,5,0.0644034082391138,0.2478575557470321,0.2084592282772064,0.1728603094816208,0.2605372855671735,0.0542147532105445,0.2328406423330307,0.2084592282772064,0.1631892323493957,0.3258002653169838,0.3350710325733638,0.5980909013112854,0.2294270191164404,2021_04_05_14:28:32_9933241,2021_04_05_14:28:32_mse_9933241.pt,0.6289809488731768,0.6395797996503965,0.12994226813316345,0.17272795736789703,0.12811040878295898,0,1,1,0,0,0,0,0,0,0,0
2021_04_05_15:39:33,ims,mse,2834678,3000,1,2.0,63.89398092270162,2000,50,0,256,0.01,2.2338466199510347,6,32,0.0,1,0.0777797871108712,0.2516498565673828,0.212029755115509,0.175722450017929,0.2377359301972752,0.0597403496503829,0.2444184124469757,0.212029755115509,0.1713433563709259,0.2570854669179581,0.264920336694608,0.5044407408055868,0.2116756973770517,2021_04_05_15:39:33_2834678,2021_04_05_15:39:33_mse_2834678.pt,0.6285454344936487,0.6362219612392399,0.13353562355041504,0.1728293001651764,0.12814956903457642,0,0,1,0,0,0,0,0,0,0,0
